transaction_id,merchant_id,txn_ts_utc,amount,status,payment_method
t_000353,m_1001,2026-01-02T01:19:08Z,179.4,APPROVED,WALLET
t_000354,m_1002,2026-01-02T20:41:57Z,130.57,APPROVED,WALLET
t_000355,m_1002,2026-01-02T13:24:39Z,185.74,APPROVED,WALLET
t_000356,m_1005,2026-01-02T17:23:34Z,124.25,APPROVED,WALLET
t_000357,m_1007,2026-01-02T00:34:23Z,85.15,APPROVED,WALLET
t_000358,m_1005,2026-01-02T10:30:50Z,225.05,DECLINED,CARD
t_000359,m_1005,2026-01-02T16:11:16Z,241.88,APPROVED,CARD
t_000360,m_1006,2026-01-02T01:45:37Z,121.93,APPROVED,WALLET
t_000361,m_1002,2026-01-02T23:14:15Z,11.28,DECLINED,CARD
t_000362,m_1002,2026-01-02T00:38:28Z,80.83,APPROVED,CARD
t_000363,m_1004,2026-01-02T17:07:49Z,154.23,APPROVED,CARD
t_000364,m_1006,2026-01-02T04:42:33Z,54.61,APPROVED,WALLET
t_000365,m_1005,2026-01-02T12:51:20Z,239.32,APPROVED,WALLET
t_000366,m_1005,2026-01-02T12:05:43Z,193.8,APPROVED,WALLET
t_000367,m_1005,2026-01-02T16:31:12Z,239.48,APPROVED,WALLET
t_000368,m_1002,2026-01-02T10:09:49Z,74.74,APPROVED,WALLET
t_000369,m_1003,2026-01-02T16:22:22Z,141.66,DECLINED,WALLET
t_000370,m_1003,2026-01-02T04:09:36Z,170.29,APPROVED,WALLET
t_000371,m_1007,2026-01-02T11:46:49Z,201.84,APPROVED,WALLET
t_000372,m_1006,2026-01-02T02:41:22Z,231.27,APPROVED,WALLET
t_000373,m_1002,2026-01-02T06:53:52Z,136.26,DECLINED,WALLET
t_000374,m_1002,2026-01-02T03:43:39Z,186.13,APPROVED,CARD
t_000375,m_1006,2026-01-02T18:07:14Z,160.75,APPROVED,WALLET
t_000376,m_1003,2026-01-02T16:07:06Z,171.41,APPROVED,CARD
t_000377,m_1004,2026-01-02T22:17:59Z,220.58,APPROVED,CARD
t_000378,m_1007,2026-01-02T09:48:20Z,73.85,APPROVED,CARD
t_000379,m_1006,2026-01-02T19:35:14Z,135.42,APPROVED,CARD
t_000380,m_1002,2026-01-02T14:15:56Z,209.97,DECLINED,CARD
t_000381,m_1007,2026-01-02T13:33:50Z,125.61,DECLINED,WALLET
t_000382,m_1001,2026-01-02T00:18:19Z,143.5,APPROVED,WALLET
t_000383,m_1003,2026-01-02T15:30:41Z,137.42,APPROVED,CARD
t_000384,m_1007,2026-01-02T17:12:29Z,70.75,APPROVED,WALLET
t_000385,m_1002,2026-01-02T15:39:41Z,66.92,APPROVED,WALLET
t_000386,m_1007,2026-01-02T10:04:36Z,169.74,APPROVED,WALLET
t_000387,m_1007,2026-01-02T14:35:32Z,84.33,APPROVED,CARD
t_000388,m_1002,2026-01-02T04:47:30Z,83.27,APPROVED,WALLET
t_000389,m_1004,2026-01-02T08:02:28Z,189.3,DECLINED,WALLET
t_000390,m_1005,2026-01-02T19:33:00Z,67.97,APPROVED,CARD
t_000391,m_1001,2026-01-02T22:47:07Z,118.22,APPROVED,WALLET
t_000392,m_1006,2026-01-02T04:00:40Z,229.33,APPROVED,CARD
t_000393,m_1002,2026-01-02T04:33:30Z,41.26,APPROVED,WALLET
t_000394,m_1004,2026-01-02T23:57:35Z,228.5,APPROVED,CARD
t_000395,m_1007,2026-01-02T08:26:43Z,189.54,DECLINED,CARD
t_000396,m_1005,2026-01-02T15:14:33Z,176.98,APPROVED,CARD
t_000397,m_1001,2026-01-02T18:41:57Z,128.1,APPROVED,CARD
t_000398,m_1002,2026-01-02T11:11:54Z,131.76,APPROVED,CARD
t_000399,m_1006,2026-01-02T19:54:31Z,25.92,APPROVED,CARD
t_000400,m_1004,2026-01-02T04:30:32Z,105.9,APPROVED,WALLET
t_000401,m_1006,2026-01-02T10:31:46Z,8.87,APPROVED,CARD
t_000402,m_1006,2026-01-02T07:26:37Z,21.5,APPROVED,CARD
t_000403,m_1005,2026-01-02T02:03:59Z,223.92,DECLINED,WALLET
t_000404,m_1001,2026-01-02T09:47:26Z,47.87,APPROVED,WALLET
t_000405,m_1003,2026-01-02T13:03:28Z,217.86,DECLINED,WALLET
t_000406,m_1001,2026-01-02T23:18:42Z,219.08,APPROVED,WALLET
t_000407,m_1001,2026-01-02T06:05:34Z,100.39,APPROVED,CARD
t_000408,m_1007,2026-01-02T00:07:48Z,9.1,APPROVED,WALLET
t_000409,m_1005,2026-01-02T12:56:52Z,60.11,APPROVED,CARD
t_000410,m_1003,2026-01-02T06:26:59Z,219.24,APPROVED,CARD
t_000411,m_1007,2026-01-02T22:32:26Z,155.08,DECLINED,CARD
t_000412,m_1002,2026-01-02T07:02:04Z,28.37,APPROVED,CARD
t_000413,m_1002,2026-01-02T01:30:25Z,111.7,APPROVED,CARD
t_000414,m_1002,2026-01-02T17:11:18Z,61.22,DECLINED,WALLET
t_000415,m_1005,2026-01-02T20:24:49Z,169.28,APPROVED,WALLET
t_000416,m_1002,2026-01-02T22:32:33Z,57.99,APPROVED,CARD
t_000417,m_1005,2026-01-02T20:11:56Z,184.73,APPROVED,WALLET
t_000418,m_1005,2026-01-02T16:55:03Z,243.17,DECLINED,WALLET
t_000419,m_1007,2026-01-02T17:54:20Z,175.14,APPROVED,WALLET
t_000420,m_1004,2026-01-02T06:16:48Z,136.1,APPROVED,CARD
t_000421,m_1003,2026-01-02T04:55:51Z,117.64,APPROVED,WALLET
t_000422,m_1004,2026-01-02T19:01:33Z,36.55,APPROVED,CARD
t_000423,m_1003,2026-01-02T22:04:05Z,230.83,APPROVED,CARD
t_000424,m_1005,2026-01-02T06:30:03Z,69.68,APPROVED,CARD
t_000425,m_1007,2026-01-02T02:29:12Z,201.85,APPROVED,CARD
t_000426,m_1004,2026-01-02T07:07:55Z,227.08,APPROVED,CARD
t_000427,m_1002,2026-01-02T06:29:47Z,32.42,DECLINED,WALLET
t_000428,m_1002,2026-01-02T23:44:38Z,176.98,APPROVED,CARD
t_000429,m_1005,2026-01-02T10:58:49Z,73.27,APPROVED,WALLET
t_000430,m_1003,2026-01-02T08:55:23Z,129.91,APPROVED,CARD
t_000431,m_1007,2026-01-02T16:01:48Z,210.49,DECLINED,WALLET
t_000432,m_1003,2026-01-02T14:07:02Z,142.16,APPROVED,CARD
t_000433,m_1001,2026-01-02T08:54:35Z,233.92,APPROVED,WALLET
t_000434,m_1003,2026-01-02T05:12:12Z,84.81,APPROVED,CARD
t_000435,m_1004,2026-01-02T18:47:41Z,236.06,APPROVED,WALLET
t_000436,m_1006,2026-01-02T21:54:47Z,124.43,APPROVED,WALLET
t_000437,m_1002,2026-01-02T04:46:46Z,138.22,APPROVED,CARD
t_000438,m_1005,2026-01-02T01:09:53Z,212.21,DECLINED,CARD
t_000439,m_1007,2026-01-02T00:13:26Z,37.39,APPROVED,CARD
t_000440,m_1006,2026-01-02T05:09:00Z,57.41,APPROVED,CARD
t_000441,m_1005,2026-01-02T21:46:42Z,233.71,DECLINED,WALLET
t_000442,m_1001,2026-01-02T00:13:34Z,139.48,APPROVED,WALLET
t_000443,m_1005,2026-01-02T09:47:01Z,127.3,APPROVED,WALLET
t_000444,m_1007,2026-01-02T06:07:06Z,229.8,APPROVED,CARD
t_000445,m_1002,2026-01-02T21:09:33Z,65.72,APPROVED,WALLET
t_000446,m_1001,2026-01-02T12:44:25Z,116.64,APPROVED,CARD
t_000447,m_1003,2026-01-02T23:20:52Z,212.5,APPROVED,CARD
t_000448,m_1001,2026-01-02T13:50:24Z,96.47,APPROVED,CARD
t_000449,m_1006,2026-01-02T05:50:05Z,126.72,APPROVED,WALLET
t_000450,m_1005,2026-01-02T03:15:57Z,133.69,APPROVED,CARD
t_000451,m_1007,2026-01-02T23:37:56Z,143.21,APPROVED,CARD
t_000452,m_1006,2026-01-02T09:34:57Z,137.36,APPROVED,CARD
t_000453,m_1007,2026-01-02T10:44:01Z,240.5,APPROVED,WALLET
t_000454,m_1001,2026-01-02T10:12:10Z,142.52,APPROVED,WALLET
t_000455,m_1006,2026-01-02T18:27:21Z,98.12,APPROVED,CARD
t_000456,m_1005,2026-01-02T11:48:03Z,27.58,APPROVED,CARD
t_000457,m_1003,2026-01-02T20:39:49Z,154.82,APPROVED,WALLET
t_000458,m_1001,2026-01-02T21:38:17Z,196.64,APPROVED,CARD
t_000459,m_1003,2026-01-02T18:52:24Z,109.95,APPROVED,WALLET
t_000460,m_1001,2026-01-02T21:06:18Z,200.22,APPROVED,CARD
t_000461,m_1003,2026-01-02T05:15:24Z,178.93,APPROVED,WALLET
t_000462,m_1003,2026-01-02T12:18:06Z,26.06,DECLINED,WALLET
t_000463,m_1003,2026-01-02T09:12:06Z,36.16,APPROVED,WALLET
t_000464,m_1005,2026-01-02T18:56:32Z,104.08,APPROVED,WALLET
t_000465,m_1005,2026-01-02T03:10:38Z,150.92,APPROVED,WALLET
t_000466,m_1001,2026-01-02T09:57:26Z,99.09,APPROVED,CARD
t_000467,m_1005,2026-01-02T17:47:10Z,172.43,APPROVED,WALLET
t_000468,m_1003,2026-01-02T09:09:31Z,39.47,APPROVED,WALLET
t_000469,m_1004,2026-01-02T10:13:30Z,196.43,APPROVED,CARD
t_000470,m_1006,2026-01-02T21:20:31Z,149.87,APPROVED,CARD
t_000471,m_1002,2026-01-02T10:23:00Z,237.38,APPROVED,WALLET
t_000472,m_1007,2026-01-02T11:14:28Z,86.01,APPROVED,CARD
t_000473,m_1003,2026-01-02T10:56:38Z,237.0,APPROVED,WALLET
t_000474,m_1002,2026-01-02T13:35:20Z,75.34,APPROVED,WALLET
t_000475,m_1005,2026-01-02T08:16:20Z,96.2,APPROVED,WALLET
t_000476,m_1003,2026-01-02T03:53:59Z,142.49,APPROVED,CARD
t_000477,m_1006,2026-01-02T18:46:01Z,238.42,APPROVED,CARD
t_000478,m_1004,2026-01-02T09:56:53Z,174.28,APPROVED,WALLET
t_000479,m_1006,2026-01-02T17:02:08Z,159.62,APPROVED,CARD
t_000480,m_1006,2026-01-02T14:26:50Z,96.43,APPROVED,WALLET
t_000481,m_1005,2026-01-02T13:40:34Z,128.38,DECLINED,WALLET
t_000482,m_1005,2026-01-02T01:15:50Z,242.22,APPROVED,CARD
t_000483,m_1001,2026-01-02T08:28:42Z,167.35,APPROVED,CARD
t_000484,m_1005,2026-01-02T22:01:43Z,162.92,DECLINED,WALLET
t_000485,m_1007,2026-01-02T14:41:06Z,6.1,APPROVED,CARD
t_000486,m_1004,2026-01-02T12:46:25Z,117.65,APPROVED,CARD
t_000487,m_1003,2026-01-02T00:50:30Z,29.27,APPROVED,CARD
t_000488,m_1001,2026-01-02T04:50:22Z,80.38,APPROVED,CARD
t_000489,m_1005,2026-01-02T16:29:22Z,120.87,APPROVED,WALLET
t_000490,m_1003,2026-01-02T02:17:19Z,14.51,APPROVED,CARD
t_000491,m_1007,2026-01-02T11:42:41Z,30.46,APPROVED,CARD
t_000492,m_1005,2026-01-02T05:57:35Z,42.97,APPROVED,WALLET
t_000493,m_1002,2026-01-02T13:49:40Z,48.97,APPROVED,WALLET
t_000494,m_1004,2026-01-02T00:59:47Z,154.88,APPROVED,WALLET
t_000495,m_1004,2026-01-02T00:09:45Z,56.45,APPROVED,CARD
t_000496,m_1005,2026-01-02T03:28:51Z,218.44,APPROVED,WALLET
t_000497,m_1002,2026-01-02T15:37:07Z,68.17,DECLINED,WALLET
t_000498,m_1005,2026-01-02T13:15:39Z,100.26,APPROVED,WALLET
t_000499,m_1007,2026-01-02T15:37:39Z,46.03,APPROVED,WALLET
t_000500,m_1005,2026-01-02T20:08:05Z,169.18,APPROVED,CARD
t_000501,m_1003,2026-01-03T03:59:11Z,95.52,APPROVED,WALLET
t_000502,m_1004,2026-01-03T20:21:08Z,145.19,APPROVED,WALLET
t_000503,m_1006,2026-01-03T18:20:44Z,230.07,DECLINED,CARD
t_000504,m_1005,2026-01-03T05:41:31Z,74.7,APPROVED,WALLET
t_000505,m_1005,2026-01-03T01:49:55Z,92.0,APPROVED,CARD
t_000506,m_1002,2026-01-03T13:06:35Z,128.09,APPROVED,WALLET
t_000507,m_1004,2026-01-03T15:09:31Z,44.73,APPROVED,CARD
t_000508,m_1003,2026-01-03T01:06:17Z,58.92,APPROVED,WALLET
t_000509,m_1005,2026-01-03T16:54:35Z,129.41,APPROVED,WALLET
t_000510,m_1007,2026-01-03T18:32:52Z,247.76,APPROVED,CARD
t_000511,m_1007,2026-01-03T15:03:34Z,57.37,APPROVED,CARD
t_000512,m_1003,2026-01-03T01:06:28Z,68.28,DECLINED,CARD
t_000513,m_1004,2026-01-03T04:00:49Z,203.63,APPROVED,WALLET
t_000514,m_1007,2026-01-03T20:49:40Z,109.04,APPROVED,CARD
t_000515,m_1007,2026-01-03T07:03:51Z,18.13,APPROVED,WALLET
t_000516,m_1005,2026-01-03T18:23:10Z,83.28,APPROVED,WALLET
t_000517,m_1005,2026-01-03T09:07:54Z,130.3,DECLINED,CARD
t_000518,m_1002,2026-01-03T14:02:58Z,18.11,APPROVED,CARD
t_000519,m_1006,2026-01-03T04:31:15Z,39.55,APPROVED,CARD
t_000520,m_1007,2026-01-03T23:04:25Z,124.15,APPROVED,WALLET
t_000521,m_1006,2026-01-03T14:08:24Z,114.92,APPROVED,CARD
t_000522,m_1004,2026-01-03T17:35:47Z,72.08,DECLINED,WALLET
t_000523,m_1004,2026-01-03T16:39:20Z,146.95,DECLINED,CARD
t_000524,m_1006,2026-01-03T15:38:40Z,167.21,APPROVED,CARD
t_000525,m_1007,2026-01-03T18:14:25Z,57.2,APPROVED,CARD
t_000526,m_1004,2026-01-03T09:09:20Z,207.69,APPROVED,CARD
t_000527,m_1005,2026-01-03T16:33:50Z,88.23,APPROVED,CARD
t_000528,m_1001,2026-01-03T03:23:40Z,196.73,APPROVED,CARD
t_000529,m_1007,2026-01-03T05:23:28Z,116.03,DECLINED,WALLET
t_000530,m_1002,2026-01-03T23:30:58Z,36.02,APPROVED,CARD
t_000531,m_1007,2026-01-03T09:21:05Z,164.86,APPROVED,WALLET
t_000532,m_1006,2026-01-03T22:08:10Z,16.27,APPROVED,CARD
t_000533,m_1004,2026-01-03T22:22:05Z,176.96,APPROVED,WALLET
t_000534,m_1001,2026-01-03T04:31:37Z,59.26,APPROVED,CARD
t_000535,m_1001,2026-01-03T23:44:21Z,204.92,DECLINED,WALLET
t_000536,m_1006,2026-01-03T04:30:30Z,20.96,APPROVED,CARD
t_000537,m_1001,2026-01-03T10:41:23Z,220.66,APPROVED,CARD
t_000538,m_1006,2026-01-03T23:06:09Z,20.36,APPROVED,CARD
t_000539,m_1004,2026-01-03T11:59:46Z,56.02,APPROVED,WALLET
t_000540,m_1005,2026-01-03T23:26:28Z,215.48,APPROVED,CARD
t_000541,m_1002,2026-01-03T04:12:37Z,183.45,APPROVED,WALLET
t_000542,m_1003,2026-01-03T04:46:15Z,71.77,APPROVED,WALLET
t_000543,m_1007,2026-01-03T23:34:01Z,212.51,APPROVED,WALLET
t_000544,m_1002,2026-01-03T17:40:38Z,129.1,APPROVED,WALLET
t_000545,m_1006,2026-01-03T01:51:50Z,224.84,DECLINED,WALLET
t_000546,m_1004,2026-01-03T03:50:15Z,126.65,APPROVED,CARD
t_000547,m_1003,2026-01-03T10:48:08Z,98.86,APPROVED,WALLET
t_000548,m_1003,2026-01-03T18:38:43Z,46.09,APPROVED,CARD
t_000549,m_1001,2026-01-03T20:02:04Z,6.9,APPROVED,CARD
t_000550,m_1007,2026-01-03T13:35:32Z,74.12,APPROVED,WALLET
t_000551,m_1004,2026-01-03T23:57:25Z,23.82,APPROVED,CARD
t_000552,m_1003,2026-01-03T02:51:19Z,22.98,DECLINED,CARD
t_000553,m_1005,2026-01-03T11:09:25Z,148.06,APPROVED,CARD
t_000554,m_1003,2026-01-03T23:50:27Z,183.43,APPROVED,CARD
t_000555,m_1002,2026-01-03T02:56:59Z,110.6,APPROVED,CARD
t_000556,m_1003,2026-01-03T22:44:47Z,165.71,APPROVED,CARD
t_000557,m_1006,2026-01-03T04:41:44Z,6.3,APPROVED,WALLET
t_000558,m_1005,2026-01-03T17:39:50Z,206.25,APPROVED,WALLET
t_000559,m_1002,2026-01-03T09:10:46Z,222.0,APPROVED,CARD
t_000560,m_1003,2026-01-03T14:39:17Z,132.63,APPROVED,CARD
t_000561,m_1004,2026-01-03T15:32:32Z,92.27,APPROVED,CARD
t_000562,m_1003,2026-01-03T05:22:16Z,194.13,DECLINED,CARD
t_000563,m_1002,2026-01-03T17:22:00Z,14.36,DECLINED,CARD
t_000564,m_1001,2026-01-03T16:06:23Z,97.9,APPROVED,CARD
t_000565,m_1005,2026-01-03T22:22:26Z,58.84,APPROVED,WALLET
t_000566,m_1003,2026-01-03T02:39:36Z,95.4,APPROVED,CARD
t_000567,m_1002,2026-01-03T07:37:51Z,130.64,APPROVED,WALLET
t_000568,m_1001,2026-01-03T15:52:55Z,73.09,APPROVED,WALLET
t_000569,m_1001,2026-01-03T18:52:29Z,5.46,APPROVED,WALLET
t_000570,m_1006,2026-01-03T21:15:15Z,117.86,APPROVED,WALLET
t_000571,m_1007,2026-01-03T06:40:46Z,225.46,APPROVED,CARD
t_000572,m_1002,2026-01-03T00:13:59Z,104.57,APPROVED,WALLET
t_000573,m_1006,2026-01-03T23:40:56Z,5.87,APPROVED,WALLET
t_000574,m_1007,2026-01-03T10:29:06Z,54.08,DECLINED,WALLET
t_000575,m_1004,2026-01-03T02:02:09Z,178.92,APPROVED,CARD
t_000576,m_1007,2026-01-03T17:44:26Z,176.26,APPROVED,CARD
t_000577,m_1005,2026-01-03T03:15:32Z,36.41,APPROVED,CARD
t_000578,m_1005,2026-01-03T19:22:03Z,110.72,DECLINED,CARD
t_000579,m_1003,2026-01-03T08:54:54Z,81.15,APPROVED,WALLET
t_000580,m_1003,2026-01-03T15:27:17Z,61.09,DECLINED,CARD
t_000581,m_1007,2026-01-03T19:57:06Z,41.81,APPROVED,WALLET
t_000582,m_1003,2026-01-03T13:52:07Z,135.61,DECLINED,CARD
t_000583,m_1004,2026-01-03T10:31:29Z,68.82,APPROVED,CARD
t_000584,m_1007,2026-01-03T23:25:19Z,207.2,APPROVED,CARD
t_000585,m_1002,2026-01-03T11:11:09Z,25.98,APPROVED,WALLET
t_000586,m_1004,2026-01-03T17:31:03Z,170.43,APPROVED,CARD
t_000587,m_1001,2026-01-03T13:48:54Z,114.97,APPROVED,CARD
t_000588,m_1001,2026-01-03T15:46:06Z,201.66,APPROVED,CARD
t_000589,m_1001,2026-01-03T07:35:08Z,52.34,APPROVED,CARD
t_000590,m_1005,2026-01-03T20:00:16Z,229.65,APPROVED,CARD
t_000591,m_1002,2026-01-03T22:02:28Z,202.99,APPROVED,WALLET
t_000592,m_1001,2026-01-03T01:27:29Z,15.98,DECLINED,WALLET
t_000593,m_1007,2026-01-03T13:28:31Z,10.77,APPROVED,CARD
t_000594,m_1003,2026-01-03T07:19:58Z,49.63,APPROVED,CARD
t_000595,m_1001,2026-01-03T20:57:39Z,155.58,APPROVED,WALLET
t_000596,m_1004,2026-01-03T18:47:30Z,18.53,APPROVED,CARD
t_000597,m_1004,2026-01-03T06:48:41Z,221.57,APPROVED,CARD
t_000598,m_1004,2026-01-03T12:15:30Z,137.72,APPROVED,WALLET
t_000599,m_1004,2026-01-03T09:13:11Z,9.92,APPROVED,CARD
t_000600,m_1007,2026-01-03T09:35:03Z,202.83,APPROVED,WALLET
t_000601,m_1007,2026-01-03T19:56:14Z,243.59,APPROVED,CARD
t_000602,m_1003,2026-01-03T18:12:52Z,198.54,APPROVED,CARD
t_000603,m_1005,2026-01-03T13:15:22Z,234.03,DECLINED,CARD
t_000604,m_1002,2026-01-03T08:04:37Z,81.89,APPROVED,WALLET
t_000605,m_1005,2026-01-03T00:57:45Z,176.19,DECLINED,CARD
t_000606,m_1005,2026-01-03T06:25:53Z,247.04,DECLINED,WALLET
t_000607,m_1005,2026-01-03T10:32:11Z,124.39,APPROVED,CARD
t_000608,m_1005,2026-01-03T07:28:01Z,133.27,APPROVED,CARD
t_000609,m_1007,2026-01-03T04:27:21Z,180.23,DECLINED,WALLET
t_000610,m_1001,2026-01-03T00:44:09Z,148.1,DECLINED,CARD
t_000611,m_1007,2026-01-03T17:57:55Z,93.45,APPROVED,WALLET
t_000612,m_1005,2026-01-03T03:26:21Z,77.89,APPROVED,CARD
t_000613,m_1006,2026-01-03T14:54:50Z,161.08,APPROVED,WALLET
t_000614,m_1002,2026-01-03T19:10:44Z,222.79,APPROVED,WALLET
t_000615,m_1002,2026-01-03T22:43:37Z,204.26,APPROVED,WALLET
t_000616,m_1002,2026-01-03T06:03:46Z,3.94,APPROVED,WALLET
t_000617,m_1007,2026-01-03T19:22:02Z,48.38,APPROVED,CARD
t_000618,m_1006,2026-01-03T19:18:06Z,234.39,APPROVED,CARD
t_000619,m_1002,2026-01-03T11:50:20Z,44.88,DECLINED,CARD
t_000620,m_1007,2026-01-03T22:52:40Z,183.27,APPROVED,CARD
t_000621,m_1003,2026-01-03T07:09:15Z,174.37,APPROVED,CARD
t_000622,m_1006,2026-01-03T00:02:03Z,98.63,APPROVED,CARD
t_000623,m_1004,2026-01-03T16:49:56Z,96.85,APPROVED,CARD
t_000624,m_1007,2026-01-03T16:21:50Z,216.49,APPROVED,CARD
t_000625,m_1002,2026-01-03T15:24:04Z,200.5,APPROVED,CARD
t_000626,m_1003,2026-01-03T08:54:06Z,21.79,APPROVED,WALLET
t_000627,m_1002,2026-01-03T02:33:35Z,235.66,DECLINED,WALLET
t_000628,m_1005,2026-01-03T20:56:57Z,122.49,APPROVED,CARD
t_000629,m_1005,2026-01-03T14:49:10Z,16.7,APPROVED,CARD
t_000630,m_1004,2026-01-03T23:47:35Z,181.48,APPROVED,WALLET
t_000631,m_1006,2026-01-03T09:36:19Z,62.06,APPROVED,WALLET
t_000632,m_1002,2026-01-03T01:51:23Z,4.44,APPROVED,WALLET
t_000633,m_1002,2026-01-03T03:18:01Z,54.51,APPROVED,CARD
t_000634,m_1004,2026-01-03T03:56:19Z,196.97,APPROVED,WALLET
t_000635,m_1001,2026-01-03T21:54:34Z,99.03,APPROVED,WALLET
t_000636,m_1003,2026-01-03T06:22:28Z,14.5,APPROVED,WALLET
t_000637,m_1002,2026-01-03T09:10:36Z,18.69,APPROVED,CARD
t_000638,m_1001,2026-01-03T22:48:22Z,202.72,APPROVED,CARD
t_000639,m_1005,2026-01-03T02:04:53Z,98.92,APPROVED,WALLET
t_000640,m_1005,2026-01-03T08:02:30Z,77.17,APPROVED,CARD
t_000641,m_1005,2026-01-03T19:29:57Z,130.9,APPROVED,CARD
t_000642,m_1001,2026-01-03T15:19:11Z,237.44,APPROVED,CARD
t_000643,m_1007,2026-01-03T06:34:08Z,14.02,APPROVED,WALLET
t_000644,m_1002,2026-01-03T21:24:09Z,209.11,APPROVED,CARD
t_000645,m_1001,2026-01-03T13:14:35Z,101.45,APPROVED,WALLET
t_000646,m_1005,2026-01-03T15:38:58Z,218.81,APPROVED,WALLET
t_000647,m_1001,2026-01-03T14:08:09Z,40.03,APPROVED,CARD
t_000648,m_1001,2026-01-03T19:12:49Z,28.39,APPROVED,WALLET
t_000649,m_1004,2026-01-03T09:00:24Z,164.91,APPROVED,WALLET
t_000650,m_1001,2026-01-03T05:52:17Z,102.83,APPROVED,WALLET
t_000651,m_1001,2026-01-03T13:30:56Z,220.16,APPROVED,CARD
t_000652,m_1006,2026-01-03T16:13:58Z,69.71,APPROVED,WALLET
t_000653,m_1007,2026-01-03T10:20:19Z,72.61,APPROVED,CARD
t_000654,m_1007,2026-01-03T07:46:08Z,77.57,APPROVED,WALLET
t_000655,m_1003,2026-01-03T14:13:38Z,162.63,APPROVED,CARD
t_000656,m_1007,2026-01-03T13:53:47Z,122.92,APPROVED,WALLET
t_000657,m_1007,2026-01-03T01:55:32Z,198.6,APPROVED,WALLET
t_000658,m_1002,2026-01-03T17:53:56Z,143.68,APPROVED,CARD
t_000659,m_1007,2026-01-03T01:58:15Z,11.65,APPROVED,WALLET
t_000660,m_1006,2026-01-03T06:47:17Z,94.3,APPROVED,WALLET
t_000661,m_1006,2026-01-03T04:13:43Z,11.03,APPROVED,WALLET
t_000662,m_1002,2026-01-03T16:11:37Z,139.4,APPROVED,WALLET
t_000663,m_1006,2026-01-03T23:30:05Z,73.77,APPROVED,CARD
t_000664,m_1007,2026-01-03T19:31:49Z,241.35,DECLINED,CARD
t_000665,m_1006,2026-01-03T07:03:17Z,164.12,APPROVED,CARD
t_000666,m_1004,2026-01-03T04:30:41Z,46.19,APPROVED,CARD
t_000667,m_1003,2026-01-03T20:45:51Z,235.95,APPROVED,WALLET
t_000668,m_1004,2026-01-03T12:51:54Z,89.46,APPROVED,WALLET
t_000669,m_1003,2026-01-03T23:06:33Z,206.69,APPROVED,CARD
t_000670,m_1001,2026-01-03T17:27:42Z,241.74,APPROVED,WALLET
t_000671,m_1003,2026-01-03T23:21:06Z,122.25,APPROVED,WALLET
t_000672,m_1006,2026-01-03T11:05:55Z,71.75,APPROVED,WALLET
t_000673,m_1002,2026-01-03T05:07:33Z,192.19,DECLINED,WALLET
t_000674,m_1006,2026-01-03T10:54:43Z,37.99,APPROVED,WALLET
t_000675,m_1003,2026-01-03T08:51:58Z,106.68,APPROVED,CARD
t_000676,m_1005,2026-01-03T19:31:52Z,50.31,APPROVED,CARD
t_000677,m_1006,2026-01-03T18:14:40Z,196.98,DECLINED,WALLET
t_000678,m_1005,2026-01-03T10:14:54Z,45.4,APPROVED,CARD
t_000679,m_1003,2026-01-03T03:19:30Z,35.04,APPROVED,CARD
t_000680,m_1006,2026-01-03T11:27:41Z,25.51,APPROVED,WALLET
t_000681,m_1004,2026-01-03T11:18:23Z,67.73,APPROVED,CARD
t_000682,m_1004,2026-01-03T01:49:55Z,159.88,APPROVED,CARD
t_000683,m_1004,2026-01-03T06:38:32Z,33.03,APPROVED,WALLET
t_000684,m_1004,2026-01-03T01:50:55Z,214.07,APPROVED,CARD
t_000685,m_1003,2026-01-03T13:58:36Z,223.59,DECLINED,CARD
t_000686,m_1003,2026-01-03T06:09:49Z,23.42,APPROVED,CARD
t_000687,m_1003,2026-01-03T21:39:03Z,4.66,APPROVED,CARD
t_000688,m_1005,2026-01-03T05:24:31Z,197.05,APPROVED,CARD
t_000689,m_1005,2026-01-03T14:48:40Z,109.35,APPROVED,WALLET
t_000690,m_1004,2026-01-03T00:09:02Z,135.08,APPROVED,CARD
t_000691,m_1003,2026-01-03T18:07:12Z,7.92,APPROVED,CARD
t_000692,m_1002,2026-01-03T23:40:56Z,88.38,APPROVED,WALLET
t_000693,m_1005,2026-01-03T20:05:19Z,44.67,APPROVED,WALLET
t_000694,m_1003,2026-01-03T15:33:46Z,131.75,APPROVED,WALLET
t_000695,m_1006,2026-01-03T04:34:21Z,249.05,APPROVED,CARD
t_000696,m_1002,2026-01-03T13:46:01Z,59.81,APPROVED,CARD
t_000697,m_1002,2026-01-03T00:44:37Z,127.89,APPROVED,CARD
t_000698,m_1004,2026-01-03T21:51:16Z,193.61,APPROVED,CARD
t_000699,m_1006,2026-01-03T03:41:41Z,209.6,APPROVED,CARD
t_000700,m_1004,2026-01-03T15:09:24Z,33.97,APPROVED,CARD
t_000701,m_1002,2026-01-03T23:43:43Z,158.87,APPROVED,CARD
t_000702,m_1006,2026-01-03T17:45:17Z,157.02,APPROVED,WALLET
t_000703,m_1007,2026-01-03T03:34:32Z,180.68,APPROVED,CARD
t_000704,m_1007,2026-01-03T03:37:31Z,52.47,APPROVED,WALLET
t_000705,m_1007,2026-01-03T17:51:12Z,91.73,APPROVED,CARD
